payment_id,user_id,subscription_id,amount,payment_date
821,82,82,7.99,2025-06-23
822,82,82,7.99,2025-07-23
823,82,82,7.99,2025-08-23
824,82,82,7.99,2025-09-23
825,82,82,7.99,2025-10-23
826,82,82,7.99,2025-11-23
827,82,82,7.99,2025-12-23
828,83,83,13.99,2023-12-13
829,83,83,13.99,2024-01-13
830,83,83,13.99,2024-02-13
831,83,83,13.99,2024-03-13
832,83,83,13.99,2024-04-13
833,83,83,13.99,2024-05-13
834,83,83,13.99,2024-06-13
835,83,83,13.99,2024-07-13
836,83,83,13.99,2024-08-13
837,83,83,13.99,2024-09-13
838,83,83,13.99,2024-10-13
839,83,83,13.99,2024-11-13
840,83,83,13.99,2024-12-13
841,83,83,13.99,2025-01-13
842,83,83,13.99,2025-02-13
843,83,83,13.99,2025-03-13
844,83,83,13.99,2025-04-13
845,83,83,13.99,2025-05-13
846,83,83,13.99,2025-06-13
847,83,83,13.99,2025-07-13
848,84,84,13.99,2023-12-18
849,84,84,13.99,2024-01-18
850,84,84,13.99,2024-02-18
851,84,84,13.99,2024-03-18
852,84,84,13.99,2024-04-18
853,85,85,13.99,2023-12-13
854,85,85,13.99,2024-01-13
855,85,85,13.99,2024-02-13
856,85,85,13.99,2024-03-13
857,85,85,13.99,2024-04-13
858,85,85,13.99,2024-05-13
859,85,85,13.99,2024-06-13
860,85,85,13.99,2024-07-13
861,85,85,13.99,2024-08-13
862,85,85,13.99,2024-09-13
863,85,85,13.99,2024-10-13
864,85,85,13.99,2024-11-13
865,85,85,13.99,2024-12-13
866,85,85,13.99,2025-01-13
867,85,85,13.99,2025-02-13
868,85,85,13.99,2025-03-13
869,85,85,13.99,2025-04-13
870,85,85,13.99,2025-05-13
871,85,85,13.99,2025-06-13
872,85,85,13.99,2025-07-13
873,85,85,13.99,2025-08-13
874,85,85,13.99,2025-09-13
875,85,85,13.99,2025-10-13
876,85,85,13.99,2025-11-13
877,85,85,13.99,2025-12-13
878,86,86,7.99,2023-03-16
879,86,86,7.99,2023-04-16
880,86,86,7.99,2023-05-16
881,86,86,7.99,2023-06-16
882,86,86,7.99,2023-07-16
883,86,86,7.99,2023-08-16
884,86,86,7.99,2023-09-16
885,86,86,7.99,2023-10-16
886,86,86,7.99,2023-11-16
887,86,86,7.99,2023-12-16
888,86,86,7.99,2024-01-16
889,86,86,7.99,2024-02-16
890,86,86,7.99,2024-03-16
891,86,86,7.99,2024-04-16
892,86,86,7.99,2024-05-16
893,86,86,7.99,2024-06-16
894,86,86,7.99,2024-07-16
895,86,86,7.99,2024-08-16
896,86,86,7.99,2024-09-16
897,86,86,7.99,2024-10-16
898,86,86,7.99,2024-11-16
899,86,86,7.99,2024-12-16
900,86,86,7.99,2025-01-16
901,86,86,7.99,2025-02-16
902,86,86,7.99,2025-03-16
903,86,86,7.99,2025-04-16
904,86,86,7.99,2025-05-16
905,86,86,7.99,2025-06-16
906,86,86,7.99,2025-07-16
907,86,86,7.99,2025-08-16
908,86,86,7.99,2025-09-16
909,86,86,7.99,2025-10-16
910,86,86,7.99,2025-11-16
911,86,86,7.99,2025-12-16
912,87,87,13.99,2025-05-27
913,87,87,13.99,2025-06-27
914,87,87,13.99,2025-07-27
915,87,87,13.99,2025-08-27
916,87,87,13.99,2025-09-27
917,87,87,13.99,2025-10-27
918,87,87,13.99,2025-11-27
919,87,87,13.99,2025-12-27
920,88,88,7.99,2025-11-11
921,88,88,7.99,2025-12-11
922,89,89,13.99,2023-02-10
923,89,89,13.99,2023-03-10
924,89,89,13.99,2023-04-10
925,89,89,13.99,2023-05-10
926,89,89,13.99,2023-06-10
927,89,89,13.99,2023-07-10
928,89,89,13.99,2023-08-10
929,89,89,13.99,2023-09-10
930,89,89,13.99,2023-10-10
931,89,89,13.99,2023-11-10
932,89,89,13.99,2023-12-10
933,89,89,13.99,2024-01-10
934,89,89,13.99,2024-02-10
935,89,89,13.99,2024-03-10
936,89,89,13.99,2024-04-10
937,89,89,13.99,2024-05-10
938,89,89,13.99,2024-06-10
939,89,89,13.99,2024-07-10
940,89,89,13.99,2024-08-10
941,89,89,13.99,2024-09-10
942,89,89,13.99,2024-10-10
943,89,89,13.99,2024-11-10
944,89,89,13.99,2024-12-10
945,89,89,13.99,2025-01-10
946,89,89,13.99,2025-02-10
947,89,89,13.99,2025-03-10
948,89,89,13.99,2025-04-10
949,89,89,13.99,2025-05-10
950,89,89,13.99,2025-06-10
951,89,89,13.99,2025-07-10
952,89,89,13.99,2025-08-10
953,89,89,13.99,2025-09-10
954,89,89,13.99,2025-10-10
955,89,89,13.99,2025-11-10
956,90,90,13.99,2024-11-21
957,90,90,13.99,2024-12-21
958,90,90,13.99,2025-01-21
959,90,90,13.99,2025-02-21
960,90,90,13.99,2025-03-21
961,90,90,13.99,2025-04-21
962,90,90,13.99,2025-05-21
963,90,90,13.99,2025-06-21
964,90,90,13.99,2025-07-21
965,90,90,13.99,2025-08-21
966,90,90,13.99,2025-09-21
967,90,90,13.99,2025-10-21
968,90,90,13.99,2025-11-21
969,90,90,13.99,2025-12-21
970,91,91,19.99,2025-12-07
971,92,92,13.99,2024-08-03
972,92,92,13.99,2024-09-03
973,93,93,7.99,2025-05-15
974,93,93,7.99,2025-06-15
975,94,94,7.99,2023-04-09
976,94,94,7.99,2023-05-09
977,94,94,7.99,2023-06-09
978,94,94,7.99,2023-07-09
979,94,94,7.99,2023-08-09
980,95,95,7.99,2025-12-08
981,96,96,19.99,2025-09-09
982,96,96,19.99,2025-10-09
983,96,96,19.99,2025-11-09
984,96,96,19.99,2025-12-09
985,97,97,19.99,2024-12-11
986,97,97,19.99,2025-01-11
987,97,97,19.99,2025-02-11
988,97,97,19.99,2025-03-11
989,97,97,19.99,2025-04-11
990,97,97,19.99,2025-05-11
991,97,97,19.99,2025-06-11
992,98,98,19.99,2025-07-15
993,98,98,19.99,2025-08-15
994,98,98,19.99,2025-09-15
995,98,98,19.99,2025-10-15
996,98,98,19.99,2025-11-15
997,98,98,19.99,2025-12-15
998,99,99,7.99,2025-11-24
999,99,99,7.99,2025-12-24
1000,100,100,13.99,2024-12-27
1001,100,100,13.99,2025-01-27
1002,100,100,13.99,2025-02-27
1003,100,100,13.99,2025-03-27
1004,100,100,13.99,2025-04-27
1005,100,100,13.99,2025-05-27
1006,100,100,13.99,2025-06-27
1007,100,100,13.99,2025-07-27
1008,100,100,13.99,2025-08-27
1009,100,100,13.99,2025-09-27
1010,100,100,13.99,2025-10-27
1011,100,100,13.99,2025-11-27
1012,100,100,13.99,2025-12-27
1013,101,101,13.99,2023-10-17
1014,101,101,13.99,2023-11-17
1015,101,101,13.99,2023-12-17
1016,101,101,13.99,2024-01-17
1017,101,101,13.99,2024-02-17
1018,101,101,13.99,2024-03-17
1019,101,101,13.99,2024-04-17
1020,101,101,13.99,2024-05-17
1021,101,101,13.99,2024-06-17
1022,101,101,13.99,2024-07-17
1023,101,101,13.99,2024-08-17
1024,101,101,13.99,2024-09-17
1025,101,101,13.99,2024-10-17
1026,101,101,13.99,2024-11-17
1027,101,101,13.99,2024-12-17
1028,102,102,13.99,2025-01-09
1029,102,102,13.99,2025-02-09
1030,102,102,13.99,2025-03-09
1031,102,102,13.99,2025-04-09
1032,102,102,13.99,2025-05-09
1033,102,102,13.99,2025-06-09
1034,102,102,13.99,2025-07-09
1035,102,102,13.99,2025-08-09
1036,102,102,13.99,2025-09-09
1037,102,102,13.99,2025-10-09
1038,102,102,13.99,2025-11-09
1039,102,102,13.99,2025-12-09
1040,103,103,19.99,2024-05-12
1041,103,103,19.99,2024-06-12
1042,103,103,19.99,2024-07-12
1043,103,103,19.99,2024-08-12
1044,103,103,19.99,2024-09-12
1045,103,103,19.99,2024-10-12
1046,103,103,19.99,2024-11-12
1047,103,103,19.99,2024-12-12
1048,103,103,19.99,2025-01-12
1049,103,103,19.99,2025-02-12
1050,103,103,19.99,2025-03-12
1051,103,103,19.99,2025-04-12
1052,103,103,19.99,2025-05-12
1053,103,103,19.99,2025-06-12
1054,103,103,19.99,2025-07-12
1055,103,103,19.99,2025-08-12
1056,103,103,19.99,2025-09-12
1057,103,103,19.99,2025-10-12
1058,103,103,19.99,2025-11-12
1059,103,103,19.99,2025-12-12
1060,104,104,7.99,2025-06-18
1061,104,104,7.99,2025-07-18
1062,104,104,7.99,2025-08-18
1063,104,104,7.99,2025-09-18
1064,104,104,7.99,2025-10-18
1065,104,104,7.99,2025-11-18
1066,104,104,7.99,2025-12-18
1067,105,105,13.99,2023-05-12
1068,105,105,13.99,2023-06-12
1069,105,105,13.99,2023-07-12
1070,105,105,13.99,2023-08-12
1071,105,105,13.99,2023-09-12
1072,105,105,13.99,2023-10-12
1073,105,105,13.99,2023-11-12
1074,105,105,13.99,2023-12-12
1075,105,105,13.99,2024-01-12
1076,105,105,13.99,2024-02-12
1077,105,105,13.99,2024-03-12
1078,105,105,13.99,2024-04-12
1079,105,105,13.99,2024-05-12
1080,105,105,13.99,2024-06-12
1081,105,105,13.99,2024-07-12
1082,105,105,13.99,2024-08-12
1083,105,105,13.99,2024-09-12
1084,105,105,13.99,2024-10-12
1085,105,105,13.99,2024-11-12
1086,105,105,13.99,2024-12-12
1087,105,105,13.99,2025-01-12
1088,105,105,13.99,2025-02-12
1089,105,105,13.99,2025-03-12
1090,105,105,13.99,2025-04-12
1091,105,105,13.99,2025-05-12
1092,105,105,13.99,2025-06-12
1093,105,105,13.99,2025-07-12
1094,105,105,13.99,2025-08-12
1095,105,105,13.99,2025-09-12
1096,106,106,13.99,2024-10-13
1097,106,106,13.99,2024-11-13
1098,106,106,13.99,2024-12-13
1099,106,106,13.99,2025-01-13
1100,106,106,13.99,2025-02-13
1101,106,106,13.99,2025-03-13
1102,106,106,13.99,2025-04-13
1103,106,106,13.99,2025-05-13
1104,106,106,13.99,2025-06-13
1105,106,106,13.99,2025-07-13
1106,106,106,13.99,2025-08-13
1107,106,106,13.99,2025-09-13
1108,106,106,13.99,2025-10-13
1109,106,106,13.99,2025-11-13
1110,106,106,13.99,2025-12-13
1111,107,107,7.99,2024-12-17
1112,107,107,7.99,2025-01-17
1113,107,107,7.99,2025-02-17
1114,107,107,7.99,2025-03-17
1115,107,107,7.99,2025-04-17
1116,107,107,7.99,2025-05-17
1117,107,107,7.99,2025-06-17
1118,107,107,7.99,2025-07-17
1119,107,107,7.99,2025-08-17
1120,107,107,7.99,2025-09-17
1121,107,107,7.99,2025-10-17
1122,107,107,7.99,2025-11-17
1123,107,107,7.99,2025-12-17
1124,108,108,7.99,2024-02-09
1125,108,108,7.99,2024-03-09
1126,108,108,7.99,2024-04-09
1127,108,108,7.99,2024-05-09
1128,108,108,7.99,2024-06-09
1129,108,108,7.99,2024-07-09
1130,108,108,7.99,2024-08-09
1131,108,108,7.99,2024-09-09
1132,109,109,7.99,2025-01-10
1133,109,109,7.99,2025-02-10
1134,109,109,7.99,2025-03-10
1135,109,109,7.99,2025-04-10
1136,109,109,7.99,2025-05-10
1137,109,109,7.99,2025-06-10
1138,109,109,7.99,2025-07-10
1139,109,109,7.99,2025-08-10
1140,109,109,7.99,2025-09-10
1141,109,109,7.99,2025-10-10
1142,109,109,7.99,2025-11-10
1143,109,109,7.99,2025-12-10
1144,110,110,13.99,2025-12-27
1145,111,111,13.99,2025-05-03
1146,111,111,13.99,2025-06-03
1147,111,111,13.99,2025-07-03
1148,111,111,13.99,2025-08-03
1149,111,111,13.99,2025-09-03
1150,111,111,13.99,2025-10-03
1151,111,111,13.99,2025-11-03
1152,111,111,13.99,2025-12-03
1153,112,112,19.99,2024-01-21
1154,112,112,19.99,2024-02-21
1155,112,112,19.99,2024-03-21
1156,112,112,19.99,2024-04-21
1157,112,112,19.99,2024-05-21
1158,112,112,19.99,2024-06-21
1159,112,112,19.99,2024-07-21
1160,112,112,19.99,2024-08-21
1161,112,112,19.99,2024-09-21
1162,112,112,19.99,2024-10-21
1163,112,112,19.99,2024-11-21
1164,112,112,19.99,2024-12-21
1165,112,112,19.99,2025-01-21
1166,112,112,19.99,2025-02-21
1167,112,112,19.99,2025-03-21
1168,112,112,19.99,2025-04-21
1169,112,112,19.99,2025-05-21
1170,112,112,19.99,2025-06-21
1171,112,112,19.99,2025-07-21
1172,112,112,19.99,2025-08-21
1173,112,112,19.99,2025-09-21
1174,112,112,19.99,2025-10-21
1175,112,112,19.99,2025-11-21
1176,112,112,19.99,2025-12-21
1177,113,113,7.99,2025-06-02
1178,113,113,7.99,2025-07-02
1179,113,113,7.99,2025-08-02
1180,113,113,7.99,2025-09-02
1181,113,113,7.99,2025-10-02
1182,113,113,7.99,2025-11-02
1183,113,113,7.99,2025-12-02
1184,114,114,13.99,2024-01-23
1185,114,114,13.99,2024-02-23
1186,114,114,13.99,2024-03-23
1187,114,114,13.99,2024-04-23
1188,114,114,13.99,2024-05-23
1189,114,114,13.99,2024-06-23
1190,114,114,13.99,2024-07-23
1191,114,114,13.99,2024-08-23
1192,114,114,13.99,2024-09-23
1193,114,114,13.99,2024-10-23
1194,114,114,13.99,2024-11-23
1195,114,114,13.99,2024-12-23
1196,114,114,13.99,2025-01-23
1197,114,114,13.99,2025-02-23
1198,114,114,13.99,2025-03-23
1199,114,114,13.99,2025-04-23
1200,114,114,13.99,2025-05-23
1201,114,114,13.99,2025-06-23
1202,114,114,13.99,2025-07-23
1203,114,114,13.99,2025-08-23
1204,114,114,13.99,2025-09-23
1205,114,114,13.99,2025-10-23
1206,114,114,13.99,2025-11-23
1207,114,114,13.99,2025-12-23
1208,115,115,13.99,2023-02-13
1209,115,115,13.99,2023-03-13
1210,115,115,13.99,2023-04-13
1211,115,115,13.99,2023-05-13
1212,116,116,7.99,2024-07-06
1213,116,116,7.99,2024-08-06
1214,116,116,7.99,2024-09-06
1215,116,116,7.99,2024-10-06
1216,116,116,7.99,2024-11-06
1217,116,116,7.99,2024-12-06
1218,116,116,7.99,2025-01-06
1219,116,116,7.99,2025-02-06
1220,116,116,7.99,2025-03-06
1221,116,116,7.99,2025-04-06
1222,117,117,13.99,2025-11-12
1223,117,117,13.99,2025-12-12
1224,118,118,19.99,2025-03-20
1225,118,118,19.99,2025-04-20
1226,118,118,19.99,2025-05-20
1227,118,118,19.99,2025-06-20
1228,118,118,19.99,2025-07-20
1229,118,118,19.99,2025-08-20
1230,118,118,19.99,2025-09-20
1231,118,118,19.99,2025-10-20
1232,118,118,19.99,2025-11-20
1233,118,118,19.99,2025-12-20
1234,119,119,7.99,2023-07-11
1235,119,119,7.99,2023-08-11
1236,119,119,7.99,2023-09-11
1237,119,119,7.99,2023-10-11
1238,119,119,7.99,2023-11-11
1239,119,119,7.99,2023-12-11
1240,119,119,7.99,2024-01-11
1241,119,119,7.99,2024-02-11
1242,119,119,7.99,2024-03-11
1243,119,119,7.99,2024-04-11
1244,119,119,7.99,2024-05-11
1245,119,119,7.99,2024-06-11
1246,119,119,7.99,2024-07-11
1247,119,119,7.99,2024-08-11
1248,119,119,7.99,2024-09-11
1249,119,119,7.99,2024-10-11
1250,119,119,7.99,2024-11-11
1251,119,119,7.99,2024-12-11
1252,119,119,7.99,2025-01-11
1253,119,119,7.99,2025-02-11
1254,119,119,7.99,2025-03-11
1255,120,120,7.99,2025-06-02
1256,120,120,7.99,2025-07-02
1257,120,120,7.99,2025-08-02
1258,120,120,7.99,2025-09-02
1259,120,120,7.99,2025-10-02
1260,120,120,7.99,2025-11-02
1261,120,120,7.99,2025-12-02
1262,121,121,13.99,2025-02-25
1263,121,121,13.99,2025-03-25
1264,121,121,13.99,2025-04-25
1265,121,121,13.99,2025-05-25
1266,121,121,13.99,2025-06-25
1267,121,121,13.99,2025-07-25
1268,121,121,13.99,2025-08-25
1269,121,121,13.99,2025-09-25
1270,121,121,13.99,2025-10-25
1271,121,121,13.99,2025-11-25
1272,121,121,13.99,2025-12-25
1273,122,122,13.99,2024-09-04
1274,122,122,13.99,2024-10-04
1275,122,122,13.99,2024-11-04
1276,122,122,13.99,2024-12-04
1277,122,122,13.99,2025-01-04
1278,122,122,13.99,2025-02-04
1279,122,122,13.99,2025-03-04
1280,122,122,13.99,2025-04-04
1281,122,122,13.99,2025-05-04
1282,122,122,13.99,2025-06-04
1283,122,122,13.99,2025-07-04
1284,122,122,13.99,2025-08-04
1285,122,122,13.99,2025-09-04
1286,122,122,13.99,2025-10-04
1287,122,122,13.99,2025-11-04
1288,122,122,13.99,2025-12-04
1289,123,123,7.99,2024-08-10
1290,123,123,7.99,2024-09-10
1291,123,123,7.99,2024-10-10
1292,123,123,7.99,2024-11-10
1293,123,123,7.99,2024-12-10
1294,123,123,7.99,2025-01-10
1295,123,123,7.99,2025-02-10
1296,123,123,7.99,2025-03-10
1297,123,123,7.99,2025-04-10
1298,123,123,7.99,2025-05-10
1299,123,123,7.99,2025-06-10
1300,123,123,7.99,2025-07-10
1301,123,123,7.99,2025-08-10
1302,123,123,7.99,2025-09-10
1303,123,123,7.99,2025-10-10
1304,123,123,7.99,2025-11-10
1305,123,123,7.99,2025-12-10
1306,124,124,19.99,2024-02-21
1307,124,124,19.99,2024-03-21
1308,124,124,19.99,2024-04-21
1309,124,124,19.99,2024-05-21
1310,124,124,19.99,2024-06-21
1311,124,124,19.99,2024-07-21
1312,124,124,19.99,2024-08-21
1313,124,124,19.99,2024-09-21
1314,124,124,19.99,2024-10-21
1315,124,124,19.99,2024-11-21
1316,124,124,19.99,2024-12-21
1317,124,124,19.99,2025-01-21
1318,124,124,19.99,2025-02-21
1319,124,124,19.99,2025-03-21
1320,124,124,19.99,2025-04-21
1321,124,124,19.99,2025-05-21
1322,124,124,19.99,2025-06-21
1323,124,124,19.99,2025-07-21
1324,124,124,19.99,2025-08-21
1325,124,124,19.99,2025-09-21
1326,124,124,19.99,2025-10-21
1327,124,124,19.99,2025-11-21
1328,124,124,19.99,2025-12-21
1329,125,125,13.99,2023-08-12
1330,125,125,13.99,2023-09-12
1331,125,125,13.99,2023-10-12
1332,126,126,13.99,2024-04-06
1333,126,126,13.99,2024-05-06
1334,126,126,13.99,2024-06-06
1335,126,126,13.99,2024-07-06
1336,127,127,13.99,2025-09-03
1337,127,127,13.99,2025-10-03
1338,127,127,13.99,2025-11-03
1339,127,127,13.99,2025-12-03
1340,128,128,13.99,2023-10-05
1341,128,128,13.99,2023-11-05
1342,128,128,13.99,2023-12-05
1343,128,128,13.99,2024-01-05
1344,128,128,13.99,2024-02-05
1345,128,128,13.99,2024-03-05
1346,128,128,13.99,2024-04-05
1347,128,128,13.99,2024-05-05
1348,128,128,13.99,2024-06-05
1349,128,128,13.99,2024-07-05
1350,128,128,13.99,2024-08-05
1351,129,129,13.99,2024-05-14
1352,129,129,13.99,2024-06-14
1353,129,129,13.99,2024-07-14
1354,129,129,13.99,2024-08-14
1355,129,129,13.99,2024-09-14
1356,129,129,13.99,2024-10-14
1357,129,129,13.99,2024-11-14
1358,129,129,13.99,2024-12-14
1359,129,129,13.99,2025-01-14
1360,129,129,13.99,2025-02-14
1361,129,129,13.99,2025-03-14
1362,129,129,13.99,2025-04-14
1363,129,129,13.99,2025-05-14
1364,129,129,13.99,2025-06-14
1365,129,129,13.99,2025-07-14
1366,129,129,13.99,2025-08-14
1367,129,129,13.99,2025-09-14
1368,129,129,13.99,2025-10-14
1369,130,130,7.99,2025-11-20
1370,130,130,7.99,2025-12-20
1371,131,131,19.99,2025-12-06
1372,132,132,7.99,2024-07-15
1373,132,132,7.99,2024-08-15
1374,132,132,7.99,2024-09-15
1375,132,132,7.99,2024-10-15
1376,132,132,7.99,2024-11-15
1377,132,132,7.99,2024-12-15
1378,132,132,7.99,2025-01-15
1379,132,132,7.99,2025-02-15
1380,132,132,7.99,2025-03-15
1381,132,132,7.99,2025-04-15
1382,132,132,7.99,2025-05-15
1383,132,132,7.99,2025-06-15
1384,132,132,7.99,2025-07-15
1385,132,132,7.99,2025-08-15
1386,132,132,7.99,2025-09-15
1387,132,132,7.99,2025-10-15
1388,132,132,7.99,2025-11-15
1389,132,132,7.99,2025-12-15
1390,133,133,7.99,2024-01-16
1391,133,133,7.99,2024-02-16
1392,133,133,7.99,2024-03-16
1393,134,134,7.99,2025-04-17
1394,134,134,7.99,2025-05-17
1395,134,134,7.99,2025-06-17
1396,134,134,7.99,2025-07-17
1397,134,134,7.99,2025-08-17
1398,134,134,7.99,2025-09-17
1399,134,134,7.99,2025-10-17
1400,134,134,7.99,2025-11-17
1401,134,134,7.99,2025-12-17
1402,135,135,7.99,2023-07-10
1403,135,135,7.99,2023-08-10
1404,136,136,13.99,2024-03-24
1405,136,136,13.99,2024-04-24
1406,136,136,13.99,2024-05-24
1407,137,137,7.99,2025-02-09
1408,137,137,7.99,2025-03-09
1409,137,137,7.99,2025-04-09
1410,137,137,7.99,2025-05-09
1411,137,137,7.99,2025-06-09
1412,137,137,7.99,2025-07-09
1413,137,137,7.99,2025-08-09
1414,137,137,7.99,2025-09-09
1415,138,138,13.99,2024-11-11
1416,138,138,13.99,2024-12-11
1417,138,138,13.99,2025-01-11
1418,139,139,13.99,2025-02-07
1419,139,139,13.99,2025-03-07
1420,139,139,13.99,2025-04-07
1421,139,139,13.99,2025-05-07
1422,139,139,13.99,2025-06-07
1423,139,139,13.99,2025-07-07
1424,139,139,13.99,2025-08-07
1425,139,139,13.99,2025-09-07
1426,139,139,13.99,2025-10-07
1427,140,140,7.99,2024-09-21
1428,140,140,7.99,2024-10-21
1429,140,140,7.99,2024-11-21
1430,140,140,7.99,2024-12-21
1431,141,141,7.99,2025-11-27
1432,141,141,7.99,2025-12-27
1433,142,142,13.99,2025-12-08
1434,143,143,13.99,2024-02-12
1435,143,143,13.99,2024-03-12
1436,143,143,13.99,2024-04-12
1437,144,144,13.99,2024-07-24
1438,144,144,13.99,2024-08-24
1439,144,144,13.99,2024-09-24
1440,144,144,13.99,2024-10-24
1441,144,144,13.99,2024-11-24
1442,144,144,13.99,2024-12-24
1443,144,144,13.99,2025-01-24
1444,144,144,13.99,2025-02-24
1445,144,144,13.99,2025-03-24
1446,144,144,13.99,2025-04-24
1447,144,144,13.99,2025-05-24
1448,144,144,13.99,2025-06-24
1449,144,144,13.99,2025-07-24
1450,144,144,13.99,2025-08-24
1451,144,144,13.99,2025-09-24
1452,144,144,13.99,2025-10-24
1453,144,144,13.99,2025-11-24
1454,144,144,13.99,2025-12-24
1455,145,145,13.99,2025-07-25
1456,145,145,13.99,2025-08-25
1457,145,145,13.99,2025-09-25
1458,145,145,13.99,2025-10-25
1459,145,145,13.99,2025-11-25
1460,145,145,13.99,2025-12-25
1461,146,146,19.99,2025-02-26
1462,146,146,19.99,2025-03-26
1463,146,146,19.99,2025-04-26
1464,146,146,19.99,2025-05-26
1465,146,146,19.99,2025-06-26
1466,146,146,19.99,2025-07-26
1467,146,146,19.99,2025-08-26
1468,146,146,19.99,2025-09-26
1469,146,146,19.99,2025-10-26
1470,146,146,19.99,2025-11-26
1471,146,146,19.99,2025-12-26
1472,147,147,13.99,2023-06-17
1473,147,147,13.99,2023-07-17
1474,147,147,13.99,2023-08-17
1475,147,147,13.99,2023-09-17
1476,147,147,13.99,2023-10-17
1477,147,147,13.99,2023-11-17
1478,147,147,13.99,2023-12-17
1479,147,147,13.99,2024-01-17
1480,147,147,13.99,2024-02-17
1481,147,147,13.99,2024-03-17
1482,147,147,13.99,2024-04-17
1483,147,147,13.99,2024-05-17
1484,147,147,13.99,2024-06-17
1485,147,147,13.99,2024-07-17
1486,147,147,13.99,2024-08-17
1487,147,147,13.99,2024-09-17
1488,147,147,13.99,2024-10-17
1489,147,147,13.99,2024-11-17
1490,147,147,13.99,2024-12-17
1491,147,147,13.99,2025-01-17
1492,147,147,13.99,2025-02-17
1493,147,147,13.99,2025-03-17
1494,147,147,13.99,2025-04-17
1495,147,147,13.99,2025-05-17
1496,147,147,13.99,2025-06-17
1497,147,147,13.99,2025-07-17
1498,147,147,13.99,2025-08-17
1499,147,147,13.99,2025-09-17
1500,147,147,13.99,2025-10-17
1501,147,147,13.99,2025-11-17
1502,147,147,13.99,2025-12-17
1503,148,148,19.99,2025-09-01
1504,148,148,19.99,2025-10-01
1505,148,148,19.99,2025-11-01
1506,148,148,19.99,2025-12-01
1507,149,149,13.99,2024-10-02
1508,149,149,13.99,2024-11-02
1509,149,149,13.99,2024-12-02
1510,149,149,13.99,2025-01-02
1511,149,149,13.99,2025-02-02
1512,149,149,13.99,2025-03-02
1513,149,149,13.99,2025-04-02
1514,149,149,13.99,2025-05-02
1515,149,149,13.99,2025-06-02
1516,149,149,13.99,2025-07-02
1517,149,149,13.99,2025-08-02
1518,149,149,13.99,2025-09-02
1519,149,149,13.99,2025-10-02
1520,149,149,13.99,2025-11-02
1521,149,149,13.99,2025-12-02
1522,150,150,13.99,2025-05-05
1523,150,150,13.99,2025-06-05
1524,150,150,13.99,2025-07-05
1525,150,150,13.99,2025-08-05
1526,150,150,13.99,2025-09-05
1527,150,150,13.99,2025-10-05
1528,150,150,13.99,2025-11-05
1529,150,150,13.99,2025-12-05
1530,151,151,13.99,2024-04-04
1531,151,151,13.99,2024-05-04
1532,151,151,13.99,2024-06-04
1533,151,151,13.99,2024-07-04
1534,151,151,13.99,2024-08-04
1535,151,151,13.99,2024-09-04
1536,151,151,13.99,2024-10-04
1537,151,151,13.99,2024-11-04
1538,151,151,13.99,2024-12-04
1539,151,151,13.99,2025-01-04
1540,151,151,13.99,2025-02-04
1541,151,151,13.99,2025-03-04
1542,151,151,13.99,2025-04-04
1543,151,151,13.99,2025-05-04
1544,151,151,13.99,2025-06-04
1545,151,151,13.99,2025-07-04
1546,151,151,13.99,2025-08-04
1547,151,151,13.99,2025-09-04
1548,151,151,13.99,2025-10-04
1549,152,152,7.99,2023-03-16
1550,152,152,7.99,2023-04-16
1551,152,152,7.99,2023-05-16
1552,152,152,7.99,2023-06-16
1553,152,152,7.99,2023-07-16
1554,152,152,7.99,2023-08-16
1555,152,152,7.99,2023-09-16
1556,152,152,7.99,2023-10-16
1557,152,152,7.99,2023-11-16
1558,152,152,7.99,2023-12-16
1559,153,153,7.99,2024-06-15
1560,153,153,7.99,2024-07-15
1561,153,153,7.99,2024-08-15
1562,153,153,7.99,2024-09-15
1563,153,153,7.99,2024-10-15
1564,153,153,7.99,2024-11-15
1565,153,153,7.99,2024-12-15
1566,153,153,7.99,2025-01-15
1567,153,153,7.99,2025-02-15
1568,153,153,7.99,2025-03-15
1569,153,153,7.99,2025-04-15
1570,153,153,7.99,2025-05-15
1571,153,153,7.99,2025-06-15
1572,153,153,7.99,2025-07-15
1573,153,153,7.99,2025-08-15
1574,153,153,7.99,2025-09-15
1575,153,153,7.99,2025-10-15
1576,153,153,7.99,2025-11-15
1577,153,153,7.99,2025-12-15
1578,154,154,13.99,2025-06-07
1579,154,154,13.99,2025-07-07
1580,154,154,13.99,2025-08-07
1581,154,154,13.99,2025-09-07
1582,154,154,13.99,2025-10-07
1583,154,154,13.99,2025-11-07
1584,154,154,13.99,2025-12-07
1585,155,155,13.99,2023-12-05
1586,155,155,13.99,2024-01-05
1587,155,155,13.99,2024-02-05
1588,155,155,13.99,2024-03-05
1589,155,155,13.99,2024-04-05
1590,155,155,13.99,2024-05-05
1591,155,155,13.99,2024-06-05
1592,155,155,13.99,2024-07-05
1593,155,155,13.99,2024-08-05
1594,155,155,13.99,2024-09-05
1595,155,155,13.99,2024-10-05
1596,155,155,13.99,2024-11-05
1597,155,155,13.99,2024-12-05
1598,155,155,13.99,2025-01-05
1599,156,156,7.99,2025-05-24
1600,156,156,7.99,2025-06-24
1601,156,156,7.99,2025-07-24
1602,156,156,7.99,2025-08-24
1603,156,156,7.99,2025-09-24
1604,156,156,7.99,2025-10-24
1605,156,156,7.99,2025-11-24
1606,156,156,7.99,2025-12-24
