user_id,signup_date,acquisition_channel,country,age
778,2023-02-24,Organic,US,34
779,2025-09-17,Referral,CA,20
780,2024-08-09,Referral,US,36
781,2025-10-01,Organic,AU,44
782,2023-04-22,Paid Social,US,40
783,2024-08-20,Search,CA,46
784,2023-09-23,Search,AU,40
785,2024-06-10,Paid Social,VN,33
786,2023-05-13,Affiliate,AU,23
787,2025-01-11,Search,US,37
788,2024-06-10,Paid Social,AU,34
789,2023-12-11,Display,US,36
790,2024-08-09,Affiliate,UK,37
791,2023-06-17,Paid Social,US,16
792,2023-04-10,Search,AU,20
793,2023-05-25,Display,CA,32
794,2023-12-05,Search,US,32
795,2023-01-19,Search,US,36
796,2025-02-10,Search,US,45
797,2024-07-23,Paid Social,CA,51
798,2024-09-19,Paid Social,VN,29
799,2023-01-17,Paid Social,UK,23
800,2023-08-25,Referral,VN,16
801,2024-11-14,Paid Social,US,18
802,2024-10-11,Organic,VN,28
803,2025-02-09,Paid Social,US,16
804,2024-05-25,Search,AU,28
805,2024-08-21,Search,DE,30
806,2023-12-24,Display,US,25
807,2024-09-22,Display,US,49
808,2024-07-07,Paid Social,UK,20
809,2025-12-14,Referral,DE,32
810,2024-09-05,Display,VN,27
811,2025-12-02,Affiliate,US,48
812,2024-04-25,Organic,CA,35
813,2024-06-17,Paid Social,US,43
814,2023-09-15,Search,UK,19
815,2025-01-06,Affiliate,US,27
816,2024-09-17,Search,US,31
817,2024-11-03,Search,VN,35
818,2024-12-05,Organic,VN,29
819,2025-02-26,Paid Social,US,45
820,2025-10-05,Search,US,24
821,2025-02-27,Organic,US,16
822,2025-09-11,Paid Social,DE,35
823,2024-04-11,Paid Social,CA,39
824,2024-08-05,Search,CA,41
825,2024-11-10,Affiliate,DE,38
826,2025-10-24,Display,US,18
827,2023-12-03,Paid Social,UK,29
828,2023-04-14,Display,US,24
829,2023-08-20,Organic,US,21
830,2024-09-24,Paid Social,US,43
831,2024-06-23,Referral,US,36
832,2023-09-11,Display,VN,32
833,2024-11-01,Affiliate,VN,24
834,2023-10-05,Referral,VN,35
835,2025-05-15,Referral,CA,35
836,2025-03-15,Organic,US,27
837,2024-01-21,Paid Social,DE,38
838,2024-12-01,Search,CA,28
839,2025-09-05,Search,US,41
840,2025-08-07,Paid Social,US,46
841,2023-02-16,Paid Social,UK,37
842,2024-01-17,Search,CA,45
843,2023-11-14,Paid Social,AU,31
844,2023-11-07,Search,DE,23
845,2025-03-20,Referral,US,24
846,2024-12-05,Search,VN,36
847,2024-02-14,Paid Social,US,35
848,2024-09-10,Search,CA,54
849,2025-10-05,Paid Social,US,33
850,2025-07-09,Affiliate,US,42
851,2025-01-13,Referral,AU,25
852,2025-07-15,Affiliate,UK,30
853,2024-04-02,Search,AU,16
854,2025-02-06,Referral,US,36
855,2023-08-21,Referral,DE,39
856,2023-02-18,Display,US,51
857,2025-09-27,Search,DE,32
858,2025-07-10,Referral,US,26
859,2023-08-04,Search,US,23
860,2024-09-03,Organic,US,20
861,2023-11-08,Display,UK,32
862,2024-02-18,Referral,DE,21
863,2024-12-01,Display,US,27
864,2025-02-12,Paid Social,US,34
865,2023-05-23,Affiliate,VN,21
866,2025-07-22,Search,VN,41
867,2025-09-17,Paid Social,US,29
868,2024-02-25,Organic,CA,31
869,2024-11-06,Referral,US,41
870,2025-01-08,Affiliate,UK,24
871,2024-09-13,Search,VN,34
872,2025-01-08,Referral,US,31
873,2025-06-25,Search,DE,37
874,2025-07-17,Search,US,20
875,2024-08-23,Affiliate,AU,35
876,2024-06-16,Search,US,33
877,2025-04-23,Affiliate,DE,43
878,2023-05-26,Organic,US,34
879,2024-12-23,Affiliate,DE,47
880,2025-07-11,Paid Social,CA,27
881,2025-09-01,Paid Social,DE,27
882,2024-10-14,Paid Social,US,57
883,2023-10-15,Search,US,28
884,2023-07-22,Paid Social,US,30
885,2023-10-19,Search,DE,37
886,2023-02-21,Referral,US,26
887,2024-07-27,Organic,US,37
888,2025-03-23,Referral,US,31
889,2023-07-11,Referral,US,21
890,2024-07-19,Referral,US,18
891,2025-02-24,Affiliate,US,42
892,2025-12-26,Referral,CA,29
893,2025-12-26,Display,UK,29
894,2023-11-16,Organic,US,29
895,2025-07-14,Referral,US,34
896,2025-07-05,Display,CA,28
897,2024-11-19,Search,US,55
898,2025-02-08,Paid Social,VN,55
899,2024-03-12,Search,US,27
900,2024-11-27,Organic,DE,30
901,2025-03-08,Referral,UK,22
902,2023-11-12,Referral,US,25
903,2025-12-13,Search,CA,16
904,2024-10-26,Search,US,16
905,2023-11-23,Organic,CA,50
906,2025-09-16,Search,UK,48
907,2024-07-07,Search,US,29
908,2024-05-17,Organic,UK,17
909,2023-07-24,Organic,US,26
910,2023-05-27,Paid Social,CA,44
911,2025-11-05,Affiliate,US,24
912,2024-02-19,Search,CA,34
913,2023-01-19,Search,DE,41
914,2025-05-27,Affiliate,VN,62
915,2025-02-24,Referral,UK,30
916,2024-02-20,Paid Social,US,20
917,2025-07-16,Affiliate,CA,44
918,2025-12-09,Search,UK,30
919,2023-10-06,Organic,US,34
920,2025-04-05,Organic,US,42
921,2023-07-01,Organic,DE,27
922,2025-10-21,Affiliate,US,32
923,2024-11-11,Display,UK,22
924,2025-09-11,Display,US,37
925,2024-04-08,Affiliate,US,44
926,2025-08-18,Paid Social,US,35
927,2025-03-08,Affiliate,US,36
928,2023-03-07,Referral,DE,42
929,2023-12-26,Search,AU,27
930,2024-09-02,Paid Social,US,28
931,2025-04-23,Search,UK,41
932,2023-10-06,Paid Social,US,34
933,2025-11-24,Search,US,21
934,2025-09-12,Organic,CA,27
935,2025-06-12,Search,CA,34
936,2025-01-14,Search,US,42
937,2025-11-23,Display,DE,42
938,2025-02-13,Referral,AU,35
939,2025-08-03,Organic,US,25
940,2025-01-08,Referral,AU,23
941,2024-12-23,Search,US,29
942,2025-10-10,Search,DE,37
943,2024-03-14,Paid Social,US,37
944,2025-08-10,Referral,DE,28
945,2025-08-04,Organic,US,22
946,2024-06-11,Search,DE,33
947,2023-01-02,Search,UK,38
948,2024-06-03,Paid Social,DE,30
949,2024-01-13,Display,US,31
950,2025-09-25,Organic,US,25
951,2025-03-14,Search,DE,38
952,2025-07-26,Search,CA,26
953,2025-07-16,Search,US,36
954,2024-10-08,Affiliate,AU,24
955,2023-05-03,Paid Social,US,41
956,2025-07-14,Paid Social,DE,34
957,2025-10-27,Paid Social,US,33
958,2023-12-24,Paid Social,US,34
959,2024-08-15,Paid Social,US,18
960,2024-04-09,Paid Social,DE,42
961,2023-04-06,Paid Social,US,16
962,2024-09-02,Paid Social,AU,34
963,2024-09-19,Paid Social,CA,41
964,2025-04-12,Affiliate,VN,32
965,2023-10-27,Search,US,47
966,2024-06-18,Organic,VN,22
967,2023-05-18,Organic,US,39
968,2025-10-01,Display,US,32
969,2025-11-17,Organic,US,23
970,2023-09-21,Display,US,28
971,2025-03-21,Search,US,24
972,2023-08-15,Referral,AU,40
973,2023-06-26,Organic,VN,53
974,2025-02-21,Paid Social,DE,35
975,2024-01-02,Paid Social,US,36
976,2023-08-21,Organic,VN,38
977,2024-09-22,Paid Social,US,33
978,2023-06-22,Display,VN,52
979,2025-02-23,Display,CA,31
980,2023-06-25,Affiliate,US,23
981,2023-06-12,Referral,US,25
982,2025-07-01,Referral,US,34
983,2023-08-03,Referral,UK,16
984,2024-04-18,Search,VN,27
985,2025-06-17,Referral,CA,20
986,2025-10-16,Paid Social,US,40
987,2023-07-24,Search,US,30
988,2024-10-27,Organic,US,59
989,2024-07-11,Referral,AU,44
990,2023-11-25,Organic,US,36
991,2025-04-08,Paid Social,US,24
992,2025-11-08,Display,US,47
993,2025-11-14,Referral,US,39
994,2024-11-22,Affiliate,US,41
995,2024-10-20,Referral,AU,30
996,2024-12-06,Affiliate,VN,24
997,2023-07-05,Affiliate,CA,25
998,2025-02-23,Paid Social,US,26
999,2025-11-13,Display,US,19
1000,2025-11-08,Affiliate,US,22
1001,2025-10-07,Paid Social,US,47
1002,2024-12-13,Display,VN,31
1003,2023-04-12,Search,US,27
1004,2024-12-12,Referral,DE,43
1005,2025-06-16,Organic,CA,38
1006,2025-09-03,Search,US,23
1007,2025-02-17,Search,US,40
1008,2023-12-23,Paid Social,VN,20
1009,2024-11-24,Paid Social,UK,43
1010,2024-10-02,Paid Social,AU,19
1011,2025-12-10,Paid Social,US,30
1012,2025-12-15,Paid Social,US,28
1013,2023-06-12,Search,VN,26
1014,2025-05-21,Display,VN,26
1015,2024-05-06,Display,US,41
1016,2023-02-21,Search,DE,31
1017,2025-09-20,Search,US,22
1018,2025-10-02,Organic,CA,44
1019,2024-11-15,Paid Social,VN,45
1020,2024-09-16,Organic,US,33
1021,2025-03-22,Paid Social,DE,49
1022,2024-08-06,Paid Social,US,38
1023,2024-11-02,Display,US,34
1024,2025-07-02,Search,UK,22
1025,2023-03-07,Search,DE,26
1026,2025-07-13,Paid Social,DE,44
1027,2025-08-19,Organic,US,27
1028,2023-06-06,Organic,US,48
1029,2024-10-16,Affiliate,UK,35
1030,2025-10-05,Paid Social,AU,39
1031,2023-06-10,Display,VN,28
1032,2025-06-26,Organic,US,41
1033,2025-11-06,Referral,US,18
1034,2023-02-14,Organic,AU,42
1035,2025-08-18,Referral,VN,16
1036,2023-04-18,Search,AU,21
1037,2024-12-01,Organic,US,31
1038,2025-01-07,Display,US,36
1039,2024-03-27,Referral,UK,26
1040,2023-07-19,Affiliate,US,49
1041,2024-04-04,Paid Social,UK,34
1042,2025-07-01,Paid Social,DE,39
1043,2025-02-23,Display,US,28
1044,2025-11-09,Paid Social,US,41
1045,2024-12-21,Organic,US,33
1046,2023-08-21,Referral,US,27
1047,2025-11-13,Display,VN,28
1048,2023-07-12,Search,CA,47
1049,2025-01-24,Search,US,27
1050,2025-01-26,Display,US,44
1051,2025-10-02,Display,VN,46
1052,2023-01-17,Referral,US,33
1053,2024-12-09,Affiliate,US,50
1054,2024-12-14,Search,UK,18
1055,2025-02-08,Display,US,35
1056,2024-12-21,Search,AU,25
1057,2024-05-12,Paid Social,UK,37
1058,2025-02-01,Referral,CA,30
1059,2025-08-22,Affiliate,US,38
1060,2025-06-02,Paid Social,US,37
1061,2025-12-19,Organic,VN,34
1062,2025-06-03,Display,CA,16
1063,2025-02-02,Referral,DE,35
1064,2025-09-27,Paid Social,US,24
1065,2024-07-07,Organic,VN,25
1066,2024-12-15,Search,US,48
1067,2025-09-27,Paid Social,US,39
1068,2023-05-13,Display,US,30
1069,2025-12-10,Search,AU,34
1070,2025-11-09,Referral,CA,24
1071,2023-01-06,Paid Social,US,44
1072,2023-04-25,Referral,CA,19
1073,2024-04-19,Referral,DE,26
1074,2025-11-09,Organic,DE,29
1075,2025-12-26,Paid Social,US,29
1076,2025-08-18,Paid Social,DE,42
1077,2024-05-23,Search,AU,38
1078,2024-12-18,Organic,US,47
1079,2025-06-21,Affiliate,VN,41
1080,2025-11-03,Referral,DE,39
1081,2023-09-20,Affiliate,AU,22
1082,2024-02-11,Referral,UK,22
1083,2024-11-03,Search,US,21
1084,2023-11-17,Paid Social,US,29
1085,2024-09-26,Display,CA,28
1086,2023-06-06,Display,US,37
1087,2025-04-19,Display,AU,51
1088,2025-08-20,Organic,US,53
1089,2025-12-14,Referral,VN,34
1090,2024-09-14,Search,AU,42
1091,2023-09-07,Referral,US,30
1092,2025-03-23,Referral,DE,29
1093,2025-11-16,Search,US,44
1094,2024-09-09,Referral,CA,33
1095,2024-07-01,Display,VN,34
1096,2023-10-06,Affiliate,VN,28
1097,2025-09-23,Referral,AU,45
1098,2024-12-10,Search,DE,48
1099,2025-10-09,Display,US,16
1100,2023-05-25,Affiliate,US,26
1101,2024-07-07,Display,CA,42
1102,2023-02-02,Organic,VN,23
1103,2025-06-26,Referral,AU,37
1104,2024-11-14,Paid Social,US,41
1105,2024-12-19,Display,US,40
1106,2024-06-24,Paid Social,AU,46
1107,2023-10-15,Affiliate,VN,28
1108,2025-11-04,Referral,US,39
1109,2025-12-06,Organic,US,32
1110,2023-09-27,Display,US,17
1111,2024-10-15,Referral,CA,25
1112,2025-11-10,Paid Social,VN,19
1113,2025-12-18,Affiliate,US,36
1114,2025-03-19,Referral,US,22
1115,2024-04-24,Display,US,31
1116,2025-02-04,Organic,VN,21
1117,2024-10-18,Display,US,33
1118,2024-08-08,Search,US,41
1119,2024-06-04,Search,DE,16
1120,2025-06-18,Paid Social,UK,27
1121,2025-02-18,Paid Social,US,53
1122,2025-06-13,Referral,DE,43
1123,2025-10-05,Paid Social,CA,36
1124,2023-08-07,Referral,AU,21
1125,2025-08-08,Referral,DE,16
1126,2023-03-16,Affiliate,US,33
1127,2023-03-22,Organic,VN,40
1128,2025-06-16,Search,UK,20
1129,2025-05-16,Organic,US,26
1130,2025-08-20,Display,AU,57
1131,2024-03-24,Search,US,43
1132,2025-09-07,Search,US,28
1133,2025-09-09,Paid Social,UK,27
1134,2025-04-17,Referral,US,28
1135,2023-09-09,Organic,US,43
1136,2025-03-01,Organic,CA,53
1137,2025-10-27,Referral,US,26
1138,2024-11-11,Paid Social,VN,38
1139,2024-05-26,Affiliate,US,22
1140,2024-11-13,Paid Social,US,22
1141,2024-12-15,Search,CA,26
1142,2025-04-06,Search,DE,27
1143,2025-02-03,Organic,UK,39
1144,2025-06-24,Referral,UK,38
1145,2024-10-26,Search,AU,34
1146,2025-03-13,Referral,CA,28
1147,2024-12-16,Organic,CA,34
1148,2025-03-20,Paid Social,US,25
1149,2025-02-21,Search,AU,29
1150,2025-03-22,Display,UK,41
1151,2025-04-07,Referral,US,41
1152,2023-09-02,Search,US,53
1153,2024-11-16,Referral,US,31
1154,2023-07-24,Organic,VN,45
1155,2025-09-12,Organic,UK,38
1156,2024-04-18,Display,AU,35
1157,2024-12-26,Display,US,53
1158,2025-06-21,Display,VN,40
1159,2025-01-15,Organic,UK,43
1160,2025-11-14,Paid Social,UK,41
1161,2023-11-03,Search,VN,21
1162,2025-06-26,Search,US,16
1163,2023-03-11,Organic,DE,30
1164,2024-11-22,Referral,US,17
1165,2023-02-10,Display,US,37
1166,2025-07-05,Paid Social,VN,16
1167,2024-03-23,Paid Social,DE,35
1168,2025-09-14,Paid Social,UK,18
1169,2025-09-21,Organic,VN,32
1170,2025-05-27,Organic,US,37
1171,2025-12-17,Search,CA,16
1172,2024-03-22,Display,AU,34
1173,2025-11-06,Display,US,23
1174,2023-11-05,Affiliate,VN,43
1175,2025-04-23,Paid Social,US,50
1176,2025-02-26,Search,UK,45
1177,2023-12-03,Organic,AU,40
1178,2025-05-20,Referral,US,35
1179,2024-02-24,Organic,UK,16
1180,2025-07-09,Referral,US,16
1181,2023-10-10,Paid Social,UK,43
1182,2023-12-24,Affiliate,CA,44
1183,2024-02-02,Paid Social,UK,46
1184,2023-04-22,Display,US,27
1185,2025-11-01,Search,US,29
1186,2024-11-12,Search,DE,18
1187,2023-02-07,Display,US,30
1188,2023-08-20,Search,US,17
1189,2025-08-05,Affiliate,US,46
1190,2024-02-25,Paid Social,US,33
1191,2023-11-26,Paid Social,DE,30
1192,2025-06-04,Paid Social,DE,38
1193,2025-01-16,Organic,VN,53
1194,2025-11-25,Organic,CA,37
1195,2025-07-12,Affiliate,CA,43
1196,2025-10-02,Display,US,49
1197,2023-10-24,Search,VN,16
1198,2025-11-05,Organic,DE,50
1199,2025-03-16,Paid Social,DE,23
1200,2025-02-03,Search,AU,16
1201,2024-12-10,Affiliate,AU,42
1202,2024-11-07,Referral,VN,51
1203,2025-01-18,Affiliate,UK,33
1204,2024-06-10,Paid Social,US,48
1205,2024-06-23,Organic,VN,35
1206,2025-03-11,Organic,VN,16
1207,2025-07-21,Affiliate,US,54
1208,2023-10-16,Display,US,44
1209,2025-11-03,Search,US,27
1210,2023-05-04,Search,US,28
1211,2024-11-10,Affiliate,CA,36
1212,2024-12-07,Paid Social,DE,49
1213,2024-08-26,Organic,US,45
1214,2025-01-22,Search,US,59
1215,2024-02-16,Paid Social,US,31
1216,2025-08-07,Search,US,40
1217,2024-11-08,Paid Social,UK,18
1218,2025-04-17,Referral,CA,16
1219,2025-12-05,Paid Social,UK,25
1220,2025-05-04,Organic,UK,31
1221,2024-01-14,Paid Social,VN,16
1222,2025-02-12,Search,US,31
1223,2024-02-07,Referral,US,40
1224,2025-06-16,Organic,US,38
1225,2025-08-26,Affiliate,US,19
1226,2024-12-16,Display,US,32
1227,2024-09-13,Paid Social,US,30
1228,2023-05-14,Paid Social,VN,34
1229,2024-06-07,Paid Social,VN,33
1230,2025-02-13,Paid Social,DE,32
1231,2025-11-21,Search,US,31
1232,2025-02-26,Paid Social,US,21
1233,2023-12-07,Paid Social,UK,16
1234,2025-08-20,Affiliate,VN,27
1235,2023-06-18,Affiliate,AU,30
1236,2024-02-27,Paid Social,US,43
1237,2023-04-25,Display,CA,36
1238,2024-12-17,Affiliate,UK,42
1239,2023-02-15,Referral,US,37
1240,2025-09-04,Search,AU,39
1241,2025-05-18,Search,UK,41
1242,2025-04-26,Display,US,35
1243,2023-12-03,Paid Social,US,28
1244,2024-02-15,Organic,AU,25
1245,2023-10-02,Display,US,40
1246,2025-07-10,Referral,VN,53
1247,2024-10-21,Paid Social,DE,41
1248,2025-12-09,Paid Social,VN,28
1249,2025-06-17,Display,US,39
1250,2025-08-26,Affiliate,US,40
1251,2023-12-03,Referral,US,25
1252,2024-05-11,Paid Social,US,35
1253,2024-05-27,Paid Social,US,37
1254,2024-08-01,Organic,UK,26
1255,2025-06-20,Search,AU,33
1256,2024-06-17,Referral,US,47
1257,2024-02-16,Paid Social,AU,32
1258,2025-04-10,Organic,US,33
1259,2024-02-02,Organic,US,16
1260,2023-02-09,Referral,US,50
1261,2024-12-14,Search,DE,30
1262,2025-10-19,Search,UK,22
1263,2025-06-10,Organic,US,53
1264,2025-12-12,Organic,UK,34
1265,2025-04-10,Organic,US,27
1266,2025-01-22,Affiliate,VN,19
1267,2023-05-12,Search,DE,34
1268,2025-07-12,Search,US,40
1269,2025-10-17,Paid Social,CA,29
1270,2025-07-09,Paid Social,CA,35
1271,2024-11-03,Referral,AU,39
1272,2025-12-27,Display,VN,40
1273,2023-04-05,Paid Social,US,16
1274,2025-02-09,Affiliate,US,40
1275,2024-04-07,Paid Social,DE,34
1276,2023-03-07,Organic,US,24
1277,2025-01-27,Paid Social,VN,31
1278,2025-09-15,Paid Social,VN,41
1279,2025-05-19,Affiliate,US,29
1280,2025-02-08,Paid Social,US,29
1281,2024-12-02,Search,US,24
1282,2025-02-18,Organic,CA,41
1283,2024-11-19,Referral,AU,33
1284,2025-11-25,Referral,US,26
1285,2025-10-20,Search,US,26
1286,2024-10-22,Organic,US,41
1287,2023-01-12,Paid Social,US,33
1288,2024-08-06,Display,DE,29
1289,2024-05-23,Paid Social,US,16
1290,2025-06-10,Referral,UK,40
1291,2024-12-16,Search,US,31
1292,2025-12-17,Paid Social,DE,33
1293,2025-12-09,Display,US,20
1294,2024-06-08,Referral,US,38
1295,2025-08-25,Paid Social,DE,44
1296,2025-02-16,Paid Social,CA,51
1297,2024-11-03,Paid Social,UK,23
1298,2025-03-06,Paid Social,UK,23
1299,2023-08-18,Organic,US,32
1300,2025-05-19,Referral,VN,31
1301,2025-12-02,Paid Social,US,43
1302,2023-02-22,Search,US,36
1303,2023-01-16,Search,US,35
1304,2023-01-19,Paid Social,US,22
1305,2025-12-18,Referral,AU,29
1306,2025-01-26,Organic,US,38
1307,2024-11-14,Search,US,35
1308,2025-05-23,Search,VN,25
1309,2023-01-23,Affiliate,US,26
1310,2024-08-15,Paid Social,US,25
1311,2025-05-03,Search,UK,38
1312,2024-07-05,Affiliate,US,44
1313,2023-02-21,Paid Social,US,30
1314,2025-04-04,Paid Social,US,27
1315,2023-08-20,Display,CA,29
1316,2024-10-18,Affiliate,US,44
1317,2025-01-22,Referral,VN,31
1318,2025-02-16,Paid Social,AU,37
1319,2025-08-21,Display,US,49
1320,2025-04-09,Display,US,39
1321,2024-05-16,Organic,AU,22
1322,2024-11-21,Paid Social,US,33
1323,2024-04-13,Display,UK,23
1324,2023-03-14,Organic,US,41
1325,2023-02-17,Affiliate,UK,51
1326,2025-09-11,Affiliate,US,30
1327,2025-09-14,Display,DE,51
1328,2025-02-20,Paid Social,VN,27
1329,2024-06-06,Organic,US,21
1330,2023-04-27,Paid Social,US,36
1331,2023-12-19,Paid Social,VN,45
1332,2025-09-02,Search,US,31
1333,2024-04-08,Organic,UK,37
1334,2025-04-09,Search,US,26
1335,2024-06-19,Search,CA,36
1336,2023-09-27,Search,US,25
1337,2023-05-18,Display,UK,64
1338,2025-12-07,Paid Social,VN,37
1339,2025-03-15,Display,VN,36
1340,2025-08-04,Referral,DE,21
1341,2025-04-07,Referral,US,23
1342,2023-09-17,Display,US,39
1343,2024-10-22,Paid Social,AU,16
1344,2025-01-22,Organic,AU,25
1345,2023-12-13,Display,US,26
1346,2024-09-01,Organic,DE,36
1347,2024-02-14,Affiliate,US,42
1348,2025-12-08,Referral,UK,16
1349,2024-09-16,Affiliate,US,20
1350,2024-07-07,Referral,CA,16
1351,2023-04-03,Display,VN,40
1352,2025-04-20,Display,US,33
1353,2024-05-11,Search,UK,36
1354,2023-12-04,Search,UK,22
1355,2023-05-17,Referral,CA,44
1356,2025-02-17,Referral,US,17
1357,2024-04-27,Paid Social,US,36
1358,2025-06-01,Referral,US,34
1359,2025-01-01,Search,US,42
1360,2023-10-24,Organic,CA,32
1361,2025-01-07,Paid Social,AU,30
1362,2025-07-17,Display,US,39
1363,2024-06-21,Affiliate,CA,26
1364,2024-07-24,Paid Social,US,46
1365,2024-11-18,Display,UK,16
1366,2023-07-24,Referral,UK,42
1367,2023-12-01,Organic,US,45
1368,2023-03-23,Paid Social,US,43
1369,2025-09-18,Organic,DE,44
1370,2025-04-19,Referral,VN,35
1371,2024-11-19,Search,US,36
1372,2025-06-19,Display,US,53
1373,2024-08-15,Search,US,16
1374,2025-09-24,Search,US,25
1375,2025-06-12,Paid Social,US,24
1376,2024-05-08,Affiliate,US,36
1377,2025-10-16,Paid Social,VN,41
1378,2023-02-27,Search,UK,24
1379,2023-12-12,Search,US,16
1380,2023-10-27,Organic,US,16
1381,2025-10-25,Search,CA,33
1382,2024-07-10,Organic,US,39
1383,2023-04-23,Search,US,35
1384,2025-10-16,Paid Social,US,44
1385,2025-09-22,Organic,US,46
1386,2025-04-25,Paid Social,UK,16
1387,2024-12-27,Referral,DE,45
1388,2025-12-20,Paid Social,DE,36
1389,2025-07-22,Display,VN,30
1390,2025-03-11,Affiliate,CA,45
1391,2023-11-02,Organic,UK,46
1392,2023-07-15,Paid Social,US,41
1393,2023-11-09,Organic,US,25
1394,2025-05-22,Affiliate,US,29
1395,2024-02-18,Search,US,30
1396,2023-04-13,Search,VN,52
1397,2024-04-16,Referral,VN,24
1398,2023-02-25,Search,UK,37
1399,2025-12-16,Affiliate,CA,31
1400,2024-01-04,Referral,CA,47
1401,2023-07-18,Display,CA,38
1402,2024-03-13,Display,VN,34
1403,2025-09-17,Search,US,37
1404,2024-06-22,Paid Social,US,21
1405,2025-05-02,Referral,VN,23
1406,2024-06-27,Paid Social,DE,50
1407,2023-09-05,Paid Social,US,30
1408,2024-06-14,Display,US,30
1409,2023-04-01,Display,US,47
1410,2025-06-11,Paid Social,DE,18
1411,2025-03-09,Search,UK,37
1412,2024-03-26,Paid Social,US,31
1413,2023-03-03,Search,DE,37
1414,2025-10-12,Search,UK,32
1415,2025-02-12,Referral,US,16
1416,2023-05-24,Display,DE,42
1417,2025-08-14,Affiliate,US,16
1418,2025-07-21,Search,CA,26
1419,2025-12-25,Referral,CA,30
1420,2025-12-27,Organic,CA,34
1421,2025-03-13,Referral,AU,31
1422,2024-03-17,Display,UK,35
1423,2024-07-27,Display,US,16
1424,2024-12-21,Affiliate,US,43
1425,2025-12-10,Organic,DE,30
1426,2023-11-05,Paid Social,UK,18
1427,2025-02-24,Search,UK,16
1428,2025-07-17,Organic,VN,27
1429,2025-07-04,Affiliate,UK,21
1430,2025-04-19,Affiliate,AU,25
1431,2025-06-02,Display,DE,40
1432,2025-12-06,Paid Social,CA,32
1433,2024-11-17,Paid Social,UK,34
1434,2025-11-04,Search,US,28
1435,2025-04-17,Affiliate,US,32
1436,2023-11-19,Organic,US,38
1437,2024-02-24,Search,UK,48
1438,2025-03-27,Search,US,16
1439,2025-02-13,Affiliate,US,25
1440,2025-07-01,Display,CA,32
1441,2025-08-18,Referral,CA,32
1442,2024-08-02,Affiliate,US,37
1443,2025-06-11,Organic,DE,16
1444,2025-09-03,Search,UK,21
1445,2024-08-16,Organic,US,48
1446,2023-07-08,Referral,US,34
1447,2025-04-14,Search,UK,36
1448,2025-06-15,Referral,UK,37
1449,2023-09-23,Affiliate,VN,25
1450,2024-05-06,Paid Social,AU,21
1451,2023-09-26,Affiliate,US,16
1452,2023-08-06,Search,AU,32
1453,2025-12-11,Search,US,23
1454,2024-05-13,Affiliate,US,17
1455,2024-02-21,Search,VN,33
1456,2023-01-15,Search,VN,16
1457,2025-08-06,Organic,US,30
1458,2025-06-16,Display,US,25
1459,2023-07-05,Paid Social,DE,34
1460,2025-04-01,Referral,US,32
1461,2025-11-04,Organic,US,37
1462,2023-08-23,Referral,US,16
1463,2023-11-26,Search,US,42
1464,2023-04-14,Affiliate,US,28
1465,2025-09-14,Search,CA,26
1466,2023-10-20,Search,CA,34
1467,2023-03-18,Display,US,22
1468,2023-08-01,Search,US,27
1469,2023-03-23,Display,UK,38
1470,2025-02-14,Organic,AU,54
1471,2025-05-07,Paid Social,US,36
1472,2023-06-27,Search,DE,16
1473,2024-06-03,Search,AU,32
1474,2025-06-03,Affiliate,US,32
1475,2023-03-05,Referral,US,22
1476,2025-02-20,Organic,VN,50
1477,2024-11-13,Search,US,40
1478,2024-12-13,Referral,US,31
1479,2023-07-18,Organic,CA,22
1480,2023-10-04,Referral,AU,23
1481,2025-05-06,Referral,US,38
1482,2023-10-07,Paid Social,VN,41
